"scenario","audit_rate","replicate","method","estimate","true_moment","brier","auc"
"transported",0.2,43,"Plug-in: External same-X recalibrated",0.0562926189062622,0.0570926562306611,0.1032390334931,0.909030389103174
"transported",0.2,43,"Augmented: External BISG-like",0.0560528883877775,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,43,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,44,"IPW",0.0508153983241676,0.0570926562306611,NA,NA
"transported",0.2,44,"Augmented: Target-audit same-X",0.0544076829864852,0.0570926562306611,0.104563010301775,0.906612615593177
"transported",0.2,44,"Plug-in: Target-audit same-X",0.0546006453902344,0.0570926562306611,0.104563010301775,0.906612615593177
"transported",0.2,44,"Augmented: External same-X",0.0544092473999033,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,44,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,44,"Augmented: External same-X distorted",0.0551126755634023,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,44,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,44,"Augmented: External same-X recalibrated",0.0543680675091745,0.0570926562306611,0.103698377837098,0.908285294946488
"transported",0.2,44,"Plug-in: External same-X recalibrated",0.056358901988811,0.0570926562306611,0.103698377837098,0.908285294946488
"transported",0.2,44,"Augmented: External BISG-like",0.0532342901777843,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,44,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,45,"IPW",0.0588795577249787,0.0570926562306611,NA,NA
"transported",0.2,45,"Augmented: Target-audit same-X",0.0561871136399045,0.0570926562306611,0.10410310115439,0.907605220981752
"transported",0.2,45,"Plug-in: Target-audit same-X",0.0563302723508993,0.0570926562306611,0.10410310115439,0.907605220981752
"transported",0.2,45,"Augmented: External same-X",0.0565584938451759,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,45,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,45,"Augmented: External same-X distorted",0.056021848407115,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,45,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,45,"Augmented: External same-X recalibrated",0.0565465780631443,0.0570926562306611,0.103336719268663,0.909017664387805
"transported",0.2,45,"Plug-in: External same-X recalibrated",0.0569832134153385,0.0570926562306611,0.103336719268663,0.909017664387805
"transported",0.2,45,"Augmented: External BISG-like",0.0557712217599319,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,45,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,46,"IPW",0.0605556826265834,0.0570926562306611,NA,NA
"transported",0.2,46,"Augmented: Target-audit same-X",0.0603726810384935,0.0570926562306611,0.104634358564738,0.907863982724182
"transported",0.2,46,"Plug-in: Target-audit same-X",0.0602926113298055,0.0570926562306611,0.104634358564738,0.907863982724182
"transported",0.2,46,"Augmented: External same-X",0.0605984187645416,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,46,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,46,"Augmented: External same-X distorted",0.0606737521328468,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,46,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,46,"Augmented: External same-X recalibrated",0.0605831219999514,0.0570926562306611,0.103687242522755,0.909047381253577
"transported",0.2,46,"Plug-in: External same-X recalibrated",0.058414347495628,0.0570926562306611,0.103687242522755,0.909047381253577
"transported",0.2,46,"Augmented: External BISG-like",0.0594977782337723,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,46,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,47,"IPW",0.0560330922470876,0.0570926562306611,NA,NA
"transported",0.2,47,"Augmented: Target-audit same-X",0.0557410013471163,0.0570926562306611,0.104248513994749,0.907278723406897
"transported",0.2,47,"Plug-in: Target-audit same-X",0.0558871169602375,0.0570926562306611,0.104248513994749,0.907278723406897
"transported",0.2,47,"Augmented: External same-X",0.0558076594212313,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,47,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,47,"Augmented: External same-X distorted",0.0561270413229789,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,47,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,47,"Augmented: External same-X recalibrated",0.0558177252070251,0.0570926562306611,0.103289140335659,0.908940850557218
"transported",0.2,47,"Plug-in: External same-X recalibrated",0.0566845924351707,0.0570926562306611,0.103289140335659,0.908940850557218
"transported",0.2,47,"Augmented: External BISG-like",0.0559386399958609,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,47,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,48,"IPW",0.0528945113473956,0.0570926562306611,NA,NA
"transported",0.2,48,"Augmented: Target-audit same-X",0.0568960302506435,0.0570926562306611,0.103811637127403,0.908214610704403
"transported",0.2,48,"Plug-in: Target-audit same-X",0.0566609772723265,0.0570926562306611,0.103811637127403,0.908214610704403
"transported",0.2,48,"Augmented: External same-X",0.0569423572167133,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,48,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,48,"Augmented: External same-X distorted",0.0568963216733795,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,48,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,48,"Augmented: External same-X recalibrated",0.0569443259249212,0.0570926562306611,0.103333636609897,0.909005405210802
"transported",0.2,48,"Plug-in: External same-X recalibrated",0.0557921876680514,0.0570926562306611,0.103333636609897,0.909005405210802
"transported",0.2,48,"Augmented: External BISG-like",0.0563977079615206,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,48,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,49,"IPW",0.0517933049011253,0.0570926562306611,NA,NA
"transported",0.2,49,"Augmented: Target-audit same-X",0.0563734583655024,0.0570926562306611,0.103840460193924,0.907895949692062
"transported",0.2,49,"Plug-in: Target-audit same-X",0.0566929227388516,0.0570926562306611,0.103840460193924,0.907895949692062
"transported",0.2,49,"Augmented: External same-X",0.0563896704228558,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,49,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,49,"Augmented: External same-X distorted",0.0565103992475727,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,49,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,49,"Augmented: External same-X recalibrated",0.0563678766288159,0.0570926562306611,0.103212163170325,0.909059174892212
"transported",0.2,49,"Plug-in: External same-X recalibrated",0.0563170876432235,0.0570926562306611,0.103212163170325,0.909059174892212
"transported",0.2,49,"Augmented: External BISG-like",0.0559143981408453,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,49,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,50,"IPW",0.0593762145786461,0.0570926562306611,NA,NA
"transported",0.2,50,"Augmented: Target-audit same-X",0.0565007486221968,0.0570926562306611,0.103892398140628,0.907872284825063
"transported",0.2,50,"Plug-in: Target-audit same-X",0.0565051172965017,0.0570926562306611,0.103892398140628,0.907872284825063
"transported",0.2,50,"Augmented: External same-X",0.0564878285438327,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,50,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,50,"Augmented: External same-X distorted",0.0562293632528789,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,50,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,50,"Augmented: External same-X recalibrated",0.056469830482752,0.0570926562306611,0.103475872431979,0.908559807403674
"transported",0.2,50,"Plug-in: External same-X recalibrated",0.0575912498084723,0.0570926562306611,0.103475872431979,0.908559807403674
"transported",0.2,50,"Augmented: External BISG-like",0.05717556461149,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,50,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,51,"IPW",0.0598335519688909,0.0570926562306611,NA,NA
"transported",0.2,51,"Augmented: Target-audit same-X",0.0597352512943906,0.0570926562306611,0.104232065819562,0.907904950100494
"transported",0.2,51,"Plug-in: Target-audit same-X",0.0592062878075819,0.0570926562306611,0.104232065819562,0.907904950100494
"transported",0.2,51,"Augmented: External same-X",0.0598129635836018,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,51,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,51,"Augmented: External same-X distorted",0.059528774626501,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,51,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,51,"Augmented: External same-X recalibrated",0.059728497288849,0.0570926562306611,0.103666016307401,0.908841380526096
"transported",0.2,51,"Plug-in: External same-X recalibrated",0.0578238615768077,0.0570926562306611,0.103666016307401,0.908841380526096
"transported",0.2,51,"Augmented: External BISG-like",0.0591670061789421,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,51,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,52,"IPW",0.0540992291197364,0.0570926562306611,NA,NA
"transported",0.2,52,"Augmented: Target-audit same-X",0.0568908526921668,0.0570926562306611,0.103950078851717,0.907590711702641
"transported",0.2,52,"Plug-in: Target-audit same-X",0.0567610715977292,0.0570926562306611,0.103950078851717,0.907590711702641
"transported",0.2,52,"Augmented: External same-X",0.0568920741060346,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,52,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,52,"Augmented: External same-X distorted",0.0569644889741412,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,52,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,52,"Augmented: External same-X recalibrated",0.0569566522307871,0.0570926562306611,0.103399461864555,0.908656639384049
"transported",0.2,52,"Plug-in: External same-X recalibrated",0.0563034400463724,0.0570926562306611,0.103399461864555,0.908656639384049
"transported",0.2,52,"Augmented: External BISG-like",0.0566483426141746,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,52,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,53,"IPW",0.0601816981235555,0.0570926562306611,NA,NA
"transported",0.2,53,"Augmented: Target-audit same-X",0.0577829916163975,0.0570926562306611,0.104165992406864,0.907497991977843
"transported",0.2,53,"Plug-in: Target-audit same-X",0.0579294888630283,0.0570926562306611,0.104165992406864,0.907497991977843
"transported",0.2,53,"Augmented: External same-X",0.0577337965524368,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,53,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,53,"Augmented: External same-X distorted",0.0574762939233463,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,53,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,53,"Augmented: External same-X recalibrated",0.0577185387329998,0.0570926562306611,0.103482337878058,0.908638948926096
"transported",0.2,53,"Plug-in: External same-X recalibrated",0.0558836272938155,0.0570926562306611,0.103482337878058,0.908638948926096
"transported",0.2,53,"Augmented: External BISG-like",0.0573720182750855,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,53,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,54,"IPW",0.0532683095499833,0.0570926562306611,NA,NA
"transported",0.2,54,"Augmented: Target-audit same-X",0.0558811863807682,0.0570926562306611,0.104099139324748,0.907822472219774
"transported",0.2,54,"Plug-in: Target-audit same-X",0.0559768046030178,0.0570926562306611,0.104099139324748,0.907822472219774
"transported",0.2,54,"Augmented: External same-X",0.0558041112542306,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,54,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,54,"Augmented: External same-X distorted",0.0559310484796129,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,54,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,54,"Augmented: External same-X recalibrated",0.0558391412873271,0.0570926562306611,0.103542102308746,0.908659665383436
"transported",0.2,54,"Plug-in: External same-X recalibrated",0.0566491920873769,0.0570926562306611,0.103542102308746,0.908659665383436
"transported",0.2,54,"Augmented: External BISG-like",0.0545334804672214,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,54,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,55,"IPW",0.0566245252457147,0.0570926562306611,NA,NA
"transported",0.2,55,"Augmented: Target-audit same-X",0.0530718101537794,0.0570926562306611,0.105067426374672,0.907258472487924
"transported",0.2,55,"Plug-in: Target-audit same-X",0.0530729304618755,0.0570926562306611,0.105067426374672,0.907258472487924
"transported",0.2,55,"Augmented: External same-X",0.0529386394985663,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,55,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,55,"Augmented: External same-X distorted",0.0522971277535075,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,55,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,55,"Augmented: External same-X recalibrated",0.0530655299112075,0.0570926562306611,0.104166761942798,0.908629638158752
"transported",0.2,55,"Plug-in: External same-X recalibrated",0.0538709405064385,0.0570926562306611,0.104166761942798,0.908629638158752
"transported",0.2,55,"Augmented: External BISG-like",0.0534509981100257,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,55,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,56,"IPW",0.0591258616532718,0.0570926562306611,NA,NA
"transported",0.2,56,"Augmented: Target-audit same-X",0.057878653977848,0.0570926562306611,0.104054252409937,0.907937770555381
"transported",0.2,56,"Plug-in: Target-audit same-X",0.057782295411073,0.0570926562306611,0.104054252409937,0.907937770555381
"transported",0.2,56,"Augmented: External same-X",0.0577986827532552,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,56,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,56,"Augmented: External same-X distorted",0.0576933025529165,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,56,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,56,"Augmented: External same-X recalibrated",0.0577972799216927,0.0570926562306611,0.10344804472044,0.9087013310673
"transported",0.2,56,"Plug-in: External same-X recalibrated",0.0571222464224231,0.0570926562306611,0.10344804472044,0.9087013310673
"transported",0.2,56,"Augmented: External BISG-like",0.0582670294808731,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,56,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,57,"IPW",0.0591529989058978,0.0570926562306611,NA,NA
"transported",0.2,57,"Augmented: Target-audit same-X",0.0584961335270377,0.0570926562306611,0.103749243366448,0.908267371719351
"transported",0.2,57,"Plug-in: Target-audit same-X",0.0583678239475084,0.0570926562306611,0.103749243366448,0.908267371719351
"transported",0.2,57,"Augmented: External same-X",0.0582435914749132,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,57,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,57,"Augmented: External same-X distorted",0.0581741631554025,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,57,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,57,"Augmented: External same-X recalibrated",0.0583168747617274,0.0570926562306611,0.10325745245377,0.909061114635409
"transported",0.2,57,"Plug-in: External same-X recalibrated",0.0570168024371434,0.0570926562306611,0.10325745245377,0.909061114635409
"transported",0.2,57,"Augmented: External BISG-like",0.0574821142570866,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,57,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,58,"IPW",0.0587768548035588,0.0570926562306611,NA,NA
"transported",0.2,58,"Augmented: Target-audit same-X",0.0555700817814548,0.0570926562306611,0.105016616720325,0.906280298788731
"transported",0.2,58,"Plug-in: Target-audit same-X",0.0555385161641482,0.0570926562306611,0.105016616720325,0.906280298788731
"transported",0.2,58,"Augmented: External same-X",0.0557709749408488,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,58,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,58,"Augmented: External same-X distorted",0.0550840687447635,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,58,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,58,"Augmented: External same-X recalibrated",0.0557204163630238,0.0570926562306611,0.10350701332845,0.908604731856108
"transported",0.2,58,"Plug-in: External same-X recalibrated",0.0574259827279833,0.0570926562306611,0.10350701332845,0.908604731856108
"transported",0.2,58,"Augmented: External BISG-like",0.057439529952875,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,58,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,59,"IPW",0.0555044823969384,0.0570926562306611,NA,NA
"transported",0.2,59,"Augmented: Target-audit same-X",0.0573062498945516,0.0570926562306611,0.104603626810863,0.907118578208584
"transported",0.2,59,"Plug-in: Target-audit same-X",0.0574372909915154,0.0570926562306611,0.104603626810863,0.907118578208584
"transported",0.2,59,"Augmented: External same-X",0.0573590941603311,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,59,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,59,"Augmented: External same-X distorted",0.0571691317542188,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,59,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,59,"Augmented: External same-X recalibrated",0.0573938031368203,0.0570926562306611,0.103283729630313,0.908939065993478
"transported",0.2,59,"Plug-in: External same-X recalibrated",0.0576518514154787,0.0570926562306611,0.103283729630313,0.908939065993478
"transported",0.2,59,"Augmented: External BISG-like",0.0560687611203696,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,59,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,60,"IPW",0.0605498662426266,0.0570926562306611,NA,NA
"transported",0.2,60,"Augmented: Target-audit same-X",0.0580441150059959,0.0570926562306611,0.103546146312446,0.908673010816629
"transported",0.2,60,"Plug-in: Target-audit same-X",0.058103966243619,0.0570926562306611,0.103546146312446,0.908673010816629
"transported",0.2,60,"Augmented: External same-X",0.0580931078460648,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,60,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,60,"Augmented: External same-X distorted",0.0575928445761756,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,60,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,60,"Augmented: External same-X recalibrated",0.0581017205941338,0.0570926562306611,0.103233514499093,0.909015957413792
"transported",0.2,60,"Plug-in: External same-X recalibrated",0.0570450159183427,0.0570926562306611,0.103233514499093,0.909015957413792
"transported",0.2,60,"Augmented: External BISG-like",0.0594257410150221,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,60,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,61,"IPW",0.0589696038610848,0.0570926562306611,NA,NA
"transported",0.2,61,"Augmented: Target-audit same-X",0.0575169804321808,0.0570926562306611,0.104247800374411,0.907426299069296
"transported",0.2,61,"Plug-in: Target-audit same-X",0.0576463579132184,0.0570926562306611,0.104247800374411,0.907426299069296
"transported",0.2,61,"Augmented: External same-X",0.0576076806543951,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,61,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,61,"Augmented: External same-X distorted",0.0581474591282713,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,61,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,61,"Augmented: External same-X recalibrated",0.057590423654307,0.0570926562306611,0.103518993179637,0.908600464421075
"transported",0.2,61,"Plug-in: External same-X recalibrated",0.0575491272335618,0.0570926562306611,0.103518993179637,0.908600464421075
"transported",0.2,61,"Augmented: External BISG-like",0.0569160620004597,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,61,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,62,"IPW",0.0573919533874745,0.0570926562306611,NA,NA
"transported",0.2,62,"Augmented: Target-audit same-X",0.0560510324608096,0.0570926562306611,0.104269415086146,0.907386495538901
"transported",0.2,62,"Plug-in: Target-audit same-X",0.0558916045308064,0.0570926562306611,0.104269415086146,0.907386495538901
"transported",0.2,62,"Augmented: External same-X",0.0558456258859387,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,62,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,62,"Augmented: External same-X distorted",0.0561517359948444,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,62,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,62,"Augmented: External same-X recalibrated",0.055904297076861,0.0570926562306611,0.103599647366102,0.908636698823988
"transported",0.2,62,"Plug-in: External same-X recalibrated",0.055755451321566,0.0570926562306611,0.103599647366102,0.908636698823988
"transported",0.2,62,"Augmented: External BISG-like",0.0558252929681494,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,62,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,63,"IPW",0.0544499020914115,0.0570926562306611,NA,NA
"transported",0.2,63,"Augmented: Target-audit same-X",0.056805162087179,0.0570926562306611,0.104005797032937,0.907704691012875
"transported",0.2,63,"Plug-in: Target-audit same-X",0.056799912195647,0.0570926562306611,0.104005797032937,0.907704691012875
"transported",0.2,63,"Augmented: External same-X",0.0568536840772064,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,63,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,63,"Augmented: External same-X distorted",0.0573536398505723,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,63,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,63,"Augmented: External same-X recalibrated",0.0568394460648343,0.0570926562306611,0.103317213215265,0.909021078335831
"transported",0.2,63,"Plug-in: External same-X recalibrated",0.055560264174955,0.0570926562306611,0.103317213215265,0.909021078335831
"transported",0.2,63,"Augmented: External BISG-like",0.056969828499996,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,63,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,64,"IPW",0.0582687536416158,0.0570926562306611,NA,NA
"transported",0.2,64,"Augmented: Target-audit same-X",0.0597680550548768,0.0570926562306611,0.104157749824454,0.90750280254097
"transported",0.2,64,"Plug-in: Target-audit same-X",0.0597118997282971,0.0570926562306611,0.104157749824454,0.90750280254097
"transported",0.2,64,"Augmented: External same-X",0.0594984569007643,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,64,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,64,"Augmented: External same-X distorted",0.0605085593166174,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,64,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,64,"Augmented: External same-X recalibrated",0.059566605631295,0.0570926562306611,0.103256082501007,0.908998422135294
"transported",0.2,64,"Plug-in: External same-X recalibrated",0.0567209731922987,0.0570926562306611,0.103256082501007,0.908998422135294
"transported",0.2,64,"Augmented: External BISG-like",0.0576370848481478,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,64,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,65,"IPW",0.0607215917032507,0.0570926562306611,NA,NA
"transported",0.2,65,"Augmented: Target-audit same-X",0.0565456022433672,0.0570926562306611,0.103568291339854,0.908349461651432
"transported",0.2,65,"Plug-in: Target-audit same-X",0.0565923601528505,0.0570926562306611,0.103568291339854,0.908349461651432
"transported",0.2,65,"Augmented: External same-X",0.0564680100320005,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,65,"Plug-in: External same-X",0.0566298645124389,0.0570926562306611,0.103176533513225,0.909079503400913
"transported",0.2,65,"Augmented: External same-X distorted",0.0563071138794328,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,65,"Plug-in: External same-X distorted",0.0666616666273459,0.0570926562306611,0.112782257767614,0.909079503400913
"transported",0.2,65,"Augmented: External same-X recalibrated",0.0565158821007749,0.0570926562306611,0.103257770624534,0.908975222806663
"transported",0.2,65,"Plug-in: External same-X recalibrated",0.0562177463049343,0.0570926562306611,0.103257770624534,0.908975222806663
"transported",0.2,65,"Augmented: External BISG-like",0.0573678219085574,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,65,"Plug-in: External BISG-like",0.0311735885251656,0.0570926562306611,0.126155099493112,0.864292695144373
"transported",0.2,66,"IPW",0.0613283329335076,0.0570926562306611,NA,NA
"transported",0.2,66,"Augmented: Target-audit same-X",0.0585862928456556,0.0570926562306611,0.104038452513098,0.907740149518509
